STATE,CITY,STATECODE,YEAR,VICTIMS,OFFENDERS,RACE,OFFENCE_CODE,TYPE,VICTIMS_COUNT
 MICHIGAN,GRAND BLANC,MI,2012,1,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,GRAND BLANC,MI,2012,2,3,M,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,GRAND BLANC,MI,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,GRAND BLANC,MI,2012,1,2,W,13C,ANTI-ISLAMIC,0
 MICHIGAN,IRONWOOD,MI,2012,1,1,W,13C,ANTI-NOT HISPANIC OR LATINO,0
 MICHIGAN,TRAVERSE CITY,MI,2012,1,0,U,120,ANTI-PROTESTANT,0
 MICHIGAN,TRAVERSE CITY,MI,2012,0,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 MICHIGAN,TRAVERSE CITY,MI,2012,1,1,B,13B,ANTI-WHITE,0
 MICHIGAN,ALMA,MI,2012,1,1,W,13B,ANTI-FEMALE HOMOSEXUAL,0
 MICHIGAN,HILLSDALE,MI,2012,1,0,U,23H,ANTI-WHITE,0
 MICHIGAN,HILLSDALE,MI,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 MICHIGAN,HANCOCK,MI,2012,0,3,W,290,ANTI-JEWISH,0
 MICHIGAN,HOUGHTON,MI,2012,2,1,W,13B,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 MICHIGAN,BAD AXE,MI,2012,1,1,W,13C,ANTI-ISLAMIC,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,U,290,ANTI-ASIAN,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,U,290,ANTI-ASIAN,0
 MICHIGAN,EAST LANSING,MI,2012,2,2,B,13B,ANTI-WHITE,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,U,13A,ANTI-JEWISH,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,U,290,ANTI-ASIAN,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,U,290,ANTI-ASIAN,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,U,290,ANTI-ASIAN,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,U,290,ANTI-ASIAN,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,U,290,ANTI-ASIAN,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,U,290,ANTI-ASIAN,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,U,290,ANTI-ASIAN,0
 MICHIGAN,LANSING,MI,2012,1,1,B,13A,ANTI-ISLAMIC,0
 MICHIGAN,LANSING,MI,2012,1,1,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 MICHIGAN,LANSING,MI,2012,0,1,U,520,ANTI-MULTI-RACIAL,0
 MICHIGAN,LANSING,MI,2012,3,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,LANSING,MI,2012,1,1,U,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,EAST LANSING,MI,2012,1,1,B,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,EAST LANSING,MI,2012,1,2,B,13B,ANTI-MALE HOMOSEXUAL,0
 MICHIGAN,EAST LANSING,MI,2012,0,1,W,35A,ANTI-HISPANIC OR LATINO,0
 MICHIGAN,EAST LANSING,MI,2012,0,1,U,290,ANTI-JEWISH,0
 MICHIGAN,OKEMOS,MI,2012,1,1,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,OKEMOS,MI,2012,2,1,W,23G,ANTI-HISPANIC OR LATINO,0
 MICHIGAN,OKEMOS,MI,2012,1,1,B,13B,ANTI-NOT HISPANIC OR LATINO,0
 MICHIGAN,OKEMOS,MI,2012,1,2,W,13B,ANTI-MALE HOMOSEXUAL,0
 MICHIGAN,OSCODA,MI,2012,1,1,W,26B,ANTI-WHITE,0
 MICHIGAN,CRYSTAL FALLS,MI,2012,1,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,SHEPHERD,MI,2012,1,1,U,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 MICHIGAN,JACKSON,MI,2012,1,0,U,23D,ANTI-BISEXUAL,0
 MICHIGAN,JACKSON,MI,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,JACKSON,MI,2012,1,1,B,13C,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 MICHIGAN,JACKSON,MI,2012,1,1,B,13B,ANTI-WHITE,0
 MICHIGAN,JACKSON,MI,2012,1,3,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 MICHIGAN,JACKSON,MI,2012,0,1,W,290,ANTI-JEWISH,0
 MICHIGAN,JACKSON,MI,2012,1,1,W,13C,ANTI-HISPANIC OR LATINO,0
 MICHIGAN,JACKSON,MI,2012,1,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,JACKSON,MI,2012,0,1,B,23C,ANTI-WHITE,0
 MICHIGAN,JACKSON,MI,2012,0,1,W,23C,ANTI-WHITE,0
 MICHIGAN,KALAMAZOO,MI,2012,1,1,B,13A,ANTI-WHITE,0
 MICHIGAN,PORTAGE,MI,2012,2,2,W,13B,ANTI-ASIAN,0
 MICHIGAN,VICKSBURG,MI,2012,1,1,B,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,VICKSBURG,MI,2012,1,1,U,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,KALAMAZOO,MI,2012,1,1,B,13C,ANTI-BISEXUAL,0
 MICHIGAN,GRAND RAPIDS,MI,2012,2,1,W,13C,ANTI-HISPANIC OR LATINO,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,B,13B,ANTI-WHITE,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,W,13C,ANTI-HISPANIC OR LATINO,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,0,U,23H,ANTI-MENTAL DISABILITY,0
 MICHIGAN,CEDAR SPRINGS,MI,2012,1,2,M,13C,ANTI-MALE HOMOSEXUAL,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,B,13B,ANTI-WHITE,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,B,13A,ANTI-WHITE,0
 MICHIGAN,GRAND RAPIDS,MI,2012,0,2,B,120,ANTI-WHITE,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,B,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,W,13C,ANTI-WHITE,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,B,13C,ANTI-WHITE,0
 MICHIGAN,GRANDVILLE,MI,2012,1,1,W,13B,ANTI-WHITE,0
 MICHIGAN,ROCKFORD,MI,2012,2,1,B,13C,ANTI-WHITE,0
 MICHIGAN,SPARTA,MI,2012,0,1,U,290,ANTI-WHITE,0
 MICHIGAN,GRAND RAPIDS,MI,2012,0,1,B,35A,ANTI-WHITE,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,0,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,B,13C,ANTI-HISPANIC OR LATINO,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,1,B,13C,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 MICHIGAN,GRAND RAPIDS,MI,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,SUTTONS BAY,MI,2012,1,1,U,240,ANTI-WHITE,0
 MICHIGAN,ADRIAN,MI,2012,1,2,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,ADRIAN,MI,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,ADRIAN,MI,2012,0,1,W,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,ADRIAN,MI,2012,1,1,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 MICHIGAN,ADRIAN,MI,2012,1,1,B,13A,ANTI-WHITE,0
 MICHIGAN,BLISSFIELD,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,HUDSON,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MORENCI,MI,2012,1,1,W,13B,ANTI-HISPANIC OR LATINO,0
 MICHIGAN,MORENCI,MI,2012,1,0,U,290,ANTI-OTHER RELIGION,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,1,1,W,13C,ANTI-WHITE,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,2,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,1,0,U,290,ANTI-MULTI-RACIAL,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,2,0,U,13C,ANTI-JEWISH,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,1,1,B,13C,ANTI-WHITE,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,1,5,U,13B,ANTI-MULTI-RACIAL,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,0,0,U,220,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,1,1,B,13B,ANTI-WHITE,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,0,1,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,1,2,B,13A,ANTI-WHITE,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MOUNT CLEMENS,MI,2012,0,2,B,23D,ANTI-NOT HISPANIC OR LATINO,0
 MICHIGAN,CENTER LINE,MI,2012,3,2,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,EASTPOINTE,MI,2012,1,1,B,13A,ANTI-WHITE,0
 MICHIGAN,EASTPOINTE,MI,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,EASTPOINTE,MI,2012,1,1,U,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,EASTPOINTE,MI,2012,1,2,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,EASTPOINTE,MI,2012,1,1,B,13C,ANTI-WHITE,0
 MICHIGAN,EASTPOINTE,MI,2012,1,1,B,13C,ANTI-WHITE,0
 MICHIGAN,FRASER,MI,2012,2,1,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,FRASER,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,FRASER,MI,2012,1,0,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 MICHIGAN,FRASER,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,NEW HAVEN,MI,2012,2,2,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,RICHMOND,MI,2012,1,1,W,13C,ANTI-WHITE,0
 MICHIGAN,RICHMOND,MI,2012,0,1,W,26A,ANTI-WHITE,0
 MICHIGAN,ROSEVILLE,MI,2012,2,2,M,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,ROSEVILLE,MI,2012,1,1,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,ROSEVILLE,MI,2012,3,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,ROSEVILLE,MI,2012,1,0,U,13A,ANTI-HISPANIC OR LATINO,0
 MICHIGAN,ROSEVILLE,MI,2012,1,2,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,SAINT CLAIR SHORES,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,SAINT CLAIR SHORES,MI,2012,1,1,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,SAINT CLAIR SHORES,MI,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,SAINT CLAIR SHORES,MI,2012,1,0,U,13B,ANTI-ISLAMIC,0
 MICHIGAN,UTICA,MI,2012,0,0,U,290,ANTI-MULTI-RELIGIOUS,0
 MICHIGAN,UTICA,MI,2012,2,2,W,13B,ANTI-MENTAL DISABILITY,0
 MICHIGAN,UTICA,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,UTICA,MI,2012,1,1,B,13C,ANTI-WHITE,0
 MICHIGAN,UTICA,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,STERLING HEIGHTS,MI,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,STERLING HEIGHTS,MI,2012,1,1,W,23F,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 MICHIGAN,STERLING HEIGHTS,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,STERLING HEIGHTS,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,UTICA,MI,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,WARREN,MI,2012,1,1,U,290,ANTI-WHITE,0
 MICHIGAN,WARREN,MI,2012,1,1,U,13C,ANTI-NOT HISPANIC OR LATINO,0
 MICHIGAN,WARREN,MI,2012,0,1,W,35A,ANTI-WHITE,0
 MICHIGAN,WARREN,MI,2012,2,1,B,13B,ANTI-WHITE,0
 MICHIGAN,WARREN,MI,2012,1,1,W,13A,ANTI-ASIAN,0
 MICHIGAN,WARREN,MI,2012,1,1,U,13B,ANTI-HISPANIC OR LATINO,0
 MICHIGAN,WARREN,MI,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,WARREN,MI,2012,1,1,W,290,ANTI-ASIAN,0
 MICHIGAN,WARREN,MI,2012,5,3,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,WARREN,MI,2012,0,0,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 MICHIGAN,WARREN,MI,2012,1,1,W,23H,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,WARREN,MI,2012,2,6,B,13A,ANTI-WHITE,0
 MICHIGAN,WARREN,MI,2012,1,0,U,290,ANTI-MULTI-RACIAL,0
 MICHIGAN,WARREN,MI,2012,1,0,U,290,ANTI-NOT HISPANIC OR LATINO,0
 MICHIGAN,WARREN,MI,2012,1,1,B,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,WARREN,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,WARREN,MI,2012,1,1,B,13C,ANTI-WHITE,0
 MICHIGAN,WARREN,MI,2012,1,2,U,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,WARREN,MI,2012,1,1,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,1,1,W,13A,ANTI-NOT HISPANIC OR LATINO,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,1,0,U,13A,ANTI-WHITE,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,1,1,W,13C,ANTI-MULTI-RACIAL,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,1,2,B,23D,ANTI-WHITE,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,1,1,B,13C,ANTI-WHITE,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,1,0,U,240,ANTI-WHITE,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,1,1,B,13C,ANTI-WHITE,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,1,0,U,13C,ANTI-MALE HOMOSEXUAL,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,0,1,B,35A,ANTI-WHITE,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,3,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,0,1,W,35A,ANTI-WHITE,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,0,0,U,290,ANTI-MULTI-RACIAL,0
 MICHIGAN,CLINTON TOWNSHIP,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,CHESTERFIELD,MI,2012,0,1,U,290,ANTI-MULTI-RACIAL,0
 MICHIGAN,CHESTERFIELD,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,GWINN,MI,2012,1,0,U,290,ANTI-MALE HOMOSEXUAL,0
 MICHIGAN,BIG RAPIDS,MI,2012,0,2,U,520,ANTI-CATHOLIC,0
 MICHIGAN,BIG RAPIDS,MI,2012,1,1,U,220,ANTI-WHITE,0
 MICHIGAN,MENOMINEE,MI,2012,1,1,W,23D,ANTI-WHITE,0
 MICHIGAN,MIDLAND,MI,2012,2,1,U,13B,ANTI-MALE HOMOSEXUAL,0
 MICHIGAN,MIDLAND,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,LAKE CITY,MI,2012,1,1,W,13A,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 MICHIGAN,MONROE,MI,2012,1,0,U,220,ANTI-WHITE,0
 MICHIGAN,MONROE,MI,2012,1,0,U,290,ANTI-WHITE,0
 MICHIGAN,MONROE,MI,2012,2,0,U,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MONROE,MI,2012,1,0,U,290,ANTI-WHITE,0
 MICHIGAN,MONROE,MI,2012,1,0,U,290,ANTI-WHITE,0
 MICHIGAN,MONROE,MI,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MONROE,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MONROE,MI,2012,1,1,B,13A,ANTI-WHITE,0
 MICHIGAN,MONROE,MI,2012,1,0,U,13B,ANTI-WHITE,0
 MICHIGAN,MONROE,MI,2012,0,1,W,35A,ANTI-WHITE,0
 MICHIGAN,MONROE,MI,2012,2,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MONROE,MI,2012,1,0,U,220,ANTI-WHITE,0
 MICHIGAN,GREENVILLE,MI,2012,1,2,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,HOWARD CITY,MI,2012,2,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MUSKEGON,MI,2012,1,0,U,13B,ANTI-WHITE,0
 MICHIGAN,MUSKEGON,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MUSKEGON,MI,2012,0,0,U,520,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,MUSKEGON HEIGHTS,MI,2012,1,1,B,13A,ANTI-WHITE,0
 MICHIGAN,NORTON SHORES,MI,2012,1,0,U,13A,ANTI-NOT HISPANIC OR LATINO,0
 MICHIGAN,NORTON SHORES,MI,2012,2,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,NORTON SHORES,MI,2012,1,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,WHITE CLOUD,MI,2012,1,1,W,13C,ANTI-FEMALE HOMOSEXUAL,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,0,U,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,2,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,520,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,2,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,2,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,0,U,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,2,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 MICHIGAN,PONTIAC,MI,2012,0,3,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,2,M,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,1,3,B,13A,ANTI-WHITE,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,1,0,U,290,ANTI-MULTI-RACIAL,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,W,35A,ANTI-WHITE,0
 MICHIGAN,PONTIAC,MI,2012,0,1,W,35A,ANTI-WHITE,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,1,3,B,13B,ANTI-MALE HOMOSEXUAL,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,200,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,0,U,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,1,0,U,290,ANTI-WHITE,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,2,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,8,M,35A,ANTI-WHITE,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,1,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,0,3,M,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
 MICHIGAN,PONTIAC,MI,2012,1,1,W,13C,ANTI-FEMALE HOMOSEXUAL,0
 MICHIGAN,PONTIAC,MI,2012,0,2,B,35A,ANTI-BLACK OR AFRICAN AMERICAN,0
